GENE,POS_HG19,POS,TISS,FULL_TISS,TISS_STATE,STATUS,COLOR,START,STOP
LOC100272228,149106765,149938547,ST,stomach,inactive,variable,turquoise3,NA,NA
LOC100272228,149106765,149938547,HA,hair,inactive,variable,turquoise3,NA,NA
LOC100272228,149106765,149938547,HE,heart,inactive,variable,turquoise3,NA,NA
LOC100506757,133684053,134550023,LI,liver,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,BR,brain,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,B1,brain10,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,B2,brain20,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,B7,brain7,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,WB,whole_blood,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,PM,PBMC,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,CB,cord_blood,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,BS,blood_spot,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,BU,buccal,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,BC,buffy_coat,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,BL,blood,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,SA,saliva,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,KI,kidney,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,MU,muscle,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,OM,omentum,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,ST,stomach,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,HA,hair,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,HE,heart,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,PA,pancreas,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,AD,adrenal,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,SL,spleen,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,LU,lung,inactive,inactive,lightsteelblue3,NA,NA
LOC100506757,133684053,134550023,KT,kidney_tubule,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,CB,cord_blood,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,KT,kidney_tubule,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,BS,blood_spot,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,WB,whole_blood,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,PA,pancreas,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,AD,adrenal,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,SL,spleen,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,LU,lung,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,LI,liver,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,BR,brain,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,B1,brain10,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,B2,brain20,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,B7,brain7,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,PM,PBMC,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,KI,kidney,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,BU,buccal,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,BC,buffy_coat,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,BL,blood,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,SA,saliva,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,MU,muscle,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,OM,omentum,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,ST,stomach,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,HA,hair,inactive,inactive,lightsteelblue3,NA,NA
LOC139201,72782920,73563084,HE,heart,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,SL,spleen,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,LU,lung,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,LI,liver,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,BR,brain,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,B1,brain10,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,B2,brain20,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,B7,brain7,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,WB,whole_blood,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,PM,PBMC,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,CB,cord_blood,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,BS,blood_spot,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,KT,kidney_tubule,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,BU,buccal,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,BC,buffy_coat,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,BL,blood,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,SA,saliva,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,KI,kidney,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,MU,muscle,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,OM,omentum,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,ST,stomach,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,HA,hair,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,HE,heart,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,PA,pancreas,inactive,inactive,lightsteelblue3,NA,NA
LOC158572,49643958,49879355,AD,adrenal,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,SL,spleen,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,LU,lung,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,LI,liver,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,BR,brain,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,B1,brain10,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,B2,brain20,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,B7,brain7,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,WB,whole_blood,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,PM,PBMC,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,CB,cord_blood,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,BS,blood_spot,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,KT,kidney_tubule,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,AD,adrenal,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,BL,blood,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,PA,pancreas,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,BU,buccal,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,BC,buffy_coat,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,SA,saliva,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,KI,kidney,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,MU,muscle,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,ST,stomach,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,OM,omentum,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,HA,hair,inactive,inactive,lightsteelblue3,NA,NA
LOC401588,46404927,46545492,HE,heart,inactive,inactive,lightsteelblue3,NA,NA
LOC441493,47696191,47836792,BS,blood_spot,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,KT,kidney_tubule,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,LI,liver,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,PC,brain_prefrontal_cortex,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,BR,brain,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,B1,brain10,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,B2,brain20,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,B7,brain7,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,WB,whole_blood,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,PM,PBMC,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,CB,cord_blood,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,LU,lung,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,SL,spleen,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,AD,adrenal,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,HE,heart,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,ST,stomach,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,HA,hair,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,PA,pancreas,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,OM,omentum,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,PB,peripheral_blood_leukocytes,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,KI,kidney,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,SF,subcutaneous_fat,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,BC,buffy_coat,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,BU,buccal,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,BL,blood,variable,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,SA,saliva,inactive,variable,turquoise3,NA,NA
LOC441493,47696191,47836792,MU,muscle,inactive,variable,turquoise3,NA,NA
LONRF3,118108712,118974749,KI,kidney,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,OM,omentum,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,BL,blood,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,MU,muscle,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,LI,liver,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,HE,heart,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,PA,pancreas,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,SA,saliva,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,HA,hair,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,KT,kidney_tubule,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,BR,brain,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,ST,stomach,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,BC,buffy_coat,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,SL,spleen,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,LU,lung,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,B2,brain20,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,AD,adrenal,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,B7,brain7,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,B1,brain10,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,BU,buccal,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,BS,blood_spot,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,CB,cord_blood,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,WB,whole_blood,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,PM,PBMC,inactive,inactive,lightsteelblue3,118974614,119018355
LONRF3,118108712,118974749,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,118974614,119018355
MAGED2,54834796,54808363,KT,kidney_tubule,variable,variable,turquoise3,54807599,54816015
MAGED2,54835492,54809059,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,54807599,54816015
MAGED2,54834170,54807737,AD,adrenal,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,SA,saliva,uncalled,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,HE,heart,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,B2,brain20,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,ST,stomach,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,HA,hair,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,PA,pancreas,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,MU,muscle,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,SF,subcutaneous_fat,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,BC,buffy_coat,uncalled,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,KI,kidney,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,B1,brain10,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,BL,blood,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,SF,subcutaneous_fat,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,B7,brain7,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,CB,cord_blood,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,BS,blood_spot,variable,variable,turquoise3,54807599,54816015
MAGED2,54835492,54809059,LI,liver,inactive,inactive,lightsteelblue3,54807599,54816015
MAGED2,54834170,54807737,MU,muscle,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,KI,kidney,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,LI,liver,inactive,variable,turquoise3,54807599,54816015
MAGED2,54835492,54809059,BU,buccal,inactive,inactive,lightsteelblue3,54807599,54816015
MAGED2,54835492,54809059,BC,buffy_coat,inactive,inactive,lightsteelblue3,54807599,54816015
MAGED2,54834170,54807737,PB,peripheral_blood_leukocytes,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,LI,liver,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,OM,omentum,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,PM,PBMC,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,SA,saliva,inactive,variable,turquoise3,54807599,54816015
MAGED2,54835492,54809059,KT,kidney_tubule,inactive,inactive,lightsteelblue3,54807599,54816015
MAGED2,54835492,54809059,LU,lung,inactive,inactive,lightsteelblue3,54807599,54816015
MAGED2,54834170,54807737,PC,brain_prefrontal_cortex,inactive,variable,turquoise3,54807599,54816015
MAGED2,54835492,54809059,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,54807599,54816015
MAGED2,54834796,54808363,BC,buffy_coat,variable,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,SL,spleen,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,PC,brain_prefrontal_cortex,variable,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,BR,brain,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,BU,buccal,inactive,variable,turquoise3,54807599,54816015
MAGED2,54835492,54809059,BS,blood_spot,inactive,inactive,lightsteelblue3,54807599,54816015
MAGED2,54834796,54808363,WB,whole_blood,variable,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,SL,spleen,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,BU,buccal,variable,variable,turquoise3,54807599,54816015
MAGED2,54834170,54807737,LU,lung,inactive,variable,turquoise3,54807599,54816015
MAGED2,54834796,54808363,ST,stomach,inactive,variable,turquoise3,54807599,54816015
MAGED2,54835492,54809059,BL,blood,inactive,inactive,lightsteelblue3,54807599,54816015
